stream_id,user_id,song_id,song_name,artist,genre,duration_seconds,country,device,stream_timestamp
4274,1249,3,Peaches,Imagine Dragons,Hip Hop,279,India,Mobile,2026-07-03 16:39:00
4275,1192,10,Thunder,Ed Sheeran,Pop,183,USA,Desktop,2026-07-04 11:28:00
4276,1364,10,Blinding Lights,Imagine Dragons,,177,India,Mobile,2026-07-07 12:59:00
4277,1330,6,Shape of You,The Weeknd,rock,210,UK,Desktop,2026-07-02 21:04:00
4278,1339,10,Perfect,Dua Lipa,POP,285,UK,Desktop,2026-07-07 23:20:00
4279,1000,5,Levitating,Dua Lipa,Pop,189,Australia,Desktop,2026-07-02 22:52:00
4280,1469,9,Peaches,Imagine Dragons,POP,198,UK,Desktop,2026-07-05 18:51:00
4281,1078,3,Bad Habits,Ed Sheeran,,168,UK,Mobile,2026-07-03 13:25:00
4282,1021,5,Levitating,Justin Bieber,,213,India,Desktop,2026-07-07 12:45:00
4283,1487,8,Believer,The Weeknd,,276,USA,Mobile,2026-07-07 10:05:00
4284,1473,3,Levitating,Dua Lipa,rock,166,UK,Desktop,2026-07-03 19:23:00
4285,1127,4,Bad Habits,The Weeknd,Hip Hop,225,Australia,Desktop,2026-07-02 09:03:00
4286,1425,5,Stay,Ed Sheeran,rock,289,USA,Desktop,2026-07-02 16:05:00
4287,1387,4,Stay,The Weeknd,Pop,268,Canada,Desktop,2026-07-07 19:46:00
4288,1280,9,Blinding Lights,Ed Sheeran,Pop,287,USA,Tablet,2026-07-02 19:29:00
4289,1126,10,Believer,Ed Sheeran,Pop,226,India,Tablet,2026-07-04 20:32:00
4290,1365,9,Bad Habits,Imagine Dragons,POP,267,UK,Desktop,2026-07-06 13:03:00
4291,1175,8,Stay,The Weeknd,,238,UK,Tablet,2026-07-02 09:23:00
4292,1374,6,Believer,Ed Sheeran,Pop,299,UK,Desktop,2026-07-05 11:50:00
4293,1430,8,Perfect,Justin Bieber,POP,242,UK,Mobile,2026-07-02 17:24:00
4294,1087,4,Blinding Lights,Ed Sheeran,,276,USA,Tablet,2026-07-01 15:26:00
4295,1056,3,Senorita,Justin Bieber,Hip Hop,221,Canada,Mobile,2026-07-01 22:48:00
4296,1267,2,Senorita,Imagine Dragons,Rock,196,Australia,Mobile,2026-07-03 22:32:00
4297,1282,9,Shape of You,Imagine Dragons,rock,230,USA,Mobile,2026-07-04 20:22:00
4298,1221,5,Bad Habits,Justin Bieber,rock,211,India,Mobile,2026-07-04 11:36:00
4299,1076,8,Thunder,The Weeknd,rock,271,USA,Tablet,2026-07-01 22:41:00
4300,1301,1,Shape of You,Justin Bieber,,277,UK,Desktop,2026-07-04 16:40:00
4301,1050,2,Thunder,Dua Lipa,Rock,276,UK,Tablet,2026-07-01 13:18:00
4302,1105,1,Thunder,Dua Lipa,Hip Hop,265,Canada,Desktop,2026-07-02 16:41:00
4303,1331,3,Thunder,The Weeknd,Rock,295,Australia,Desktop,2026-07-06 13:45:00
4304,1009,10,Levitating,Justin Bieber,rock,182,Canada,Tablet,2026-07-04 19:48:00
4305,1315,6,Senorita,Dua Lipa,Hip Hop,289,India,Mobile,2026-07-01 03:25:00
4306,1248,4,Believer,Imagine Dragons,,276,USA,Desktop,2026-07-01 16:36:00
4307,1407,2,Believer,The Weeknd,POP,250,UK,Mobile,2026-07-02 18:55:00
4308,1002,8,Peaches,Imagine Dragons,Hip Hop,263,USA,Desktop,2026-07-07 14:11:00
4309,1067,7,Peaches,Dua Lipa,Hip Hop,214,UK,Desktop,2026-07-06 00:04:00
4310,1466,4,Shape of You,Ed Sheeran,,246,USA,Mobile,2026-07-02 10:05:00
4311,1034,10,Believer,Ed Sheeran,Hip Hop,258,UK,Tablet,2026-07-04 04:21:00
4312,1032,8,Senorita,Justin Bieber,Rock,158,USA,Mobile,2026-07-03 06:07:00
4313,1017,1,Believer,Imagine Dragons,Hip Hop,171,USA,Mobile,2026-07-07 13:10:00
4314,1255,2,Shape of You,Justin Bieber,POP,279,USA,Tablet,2026-07-04 04:08:00
4315,1158,5,Believer,Dua Lipa,POP,182,India,Tablet,2026-07-07 07:50:00
4316,1095,4,Shape of You,The Weeknd,Rock,159,Canada,Mobile,2026-07-01 22:36:00
4317,1068,4,Senorita,Justin Bieber,Pop,300,Canada,Tablet,2026-07-03 15:41:00
4318,1408,4,Stay,Dua Lipa,Hip Hop,290,UK,Desktop,2026-07-06 11:34:00
4319,1260,4,Senorita,The Weeknd,Hip Hop,230,Canada,Mobile,2026-07-02 14:51:00
4320,1440,6,Stay,Imagine Dragons,Hip Hop,266,Canada,Desktop,2026-07-01 12:39:00
4321,1234,8,Thunder,Imagine Dragons,Rock,179,India,Desktop,2026-07-05 21:25:00
4322,1462,4,Levitating,Ed Sheeran,POP,285,UK,Tablet,2026-07-04 19:13:00
4323,1014,7,Perfect,Justin Bieber,Pop,259,Canada,Mobile,2026-07-02 06:49:00
4324,1500,7,Peaches,Ed Sheeran,,282,Canada,Mobile,2026-07-06 18:20:00
4325,1094,7,Stay,The Weeknd,,183,UK,Desktop,2026-07-03 04:32:00
4326,1046,8,Thunder,Justin Bieber,Rock,184,UK,Desktop,2026-07-07 00:03:00
4327,1069,2,Believer,Dua Lipa,Rock,224,Canada,Desktop,2026-07-02 00:53:00
4328,1494,4,Stay,Justin Bieber,POP,191,India,Desktop,2026-07-05 10:14:00
4329,1121,10,Levitating,The Weeknd,POP,216,UK,Tablet,2026-07-02 13:33:00
4330,1227,6,Bad Habits,Justin Bieber,Hip Hop,163,Canada,Tablet,2026-07-04 19:07:00
4331,1310,7,Senorita,Ed Sheeran,Hip Hop,151,Australia,Desktop,2026-07-05 13:58:00
4332,1356,6,Bad Habits,Dua Lipa,Rock,182,UK,Mobile,2026-07-02 13:56:00
4333,1381,7,Perfect,Dua Lipa,rock,298,India,Tablet,2026-07-01 18:02:00
4334,1095,9,Shape of You,The Weeknd,,260,Canada,Tablet,2026-07-02 00:27:00
4335,1061,10,Thunder,Imagine Dragons,rock,294,UK,Tablet,2026-07-07 02:18:00
4336,1120,10,Perfect,The Weeknd,Pop,296,Australia,Desktop,2026-07-05 20:26:00
4337,1237,10,Stay,Dua Lipa,rock,205,Australia,Desktop,2026-07-07 20:41:00
4338,1228,2,Senorita,Imagine Dragons,Hip Hop,155,Canada,Desktop,2026-07-04 04:45:00
4339,1388,4,Shape of You,Justin Bieber,Hip Hop,179,USA,Desktop,2026-07-03 15:49:00
4340,1283,8,Perfect,Justin Bieber,,210,USA,Desktop,2026-07-04 07:21:00
4341,1056,3,Shape of You,Justin Bieber,,238,Canada,Tablet,2026-07-01 19:30:00
4342,1473,5,Bad Habits,Imagine Dragons,,296,Canada,Mobile,2026-07-05 10:26:00
4343,1423,8,Thunder,Justin Bieber,,231,Australia,Tablet,2026-07-05 09:32:00
4344,1148,5,Peaches,Ed Sheeran,,197,USA,Tablet,2026-07-06 16:32:00
4345,1252,8,Believer,Justin Bieber,Rock,196,Australia,Desktop,2026-07-03 02:21:00
4346,1262,6,Levitating,Imagine Dragons,Pop,246,Canada,Mobile,2026-07-01 01:54:00
4347,1382,9,Blinding Lights,Dua Lipa,Pop,256,India,Desktop,2026-07-01 12:51:00
4348,1023,7,Thunder,Dua Lipa,POP,269,Canada,Tablet,2026-07-05 00:25:00
4349,1374,8,Levitating,The Weeknd,,154,Canada,Desktop,2026-07-02 03:06:00
4350,1231,3,Believer,The Weeknd,POP,150,USA,Tablet,2026-07-05 17:17:00
4351,1346,5,Shape of You,Justin Bieber,rock,227,UK,Tablet,2026-07-01 20:52:00
4352,1107,2,Blinding Lights,Justin Bieber,Hip Hop,225,USA,Mobile,2026-07-02 17:31:00
4353,1477,4,Bad Habits,Ed Sheeran,POP,192,Canada,Mobile,2026-07-07 09:19:00
4354,1078,8,Perfect,Ed Sheeran,,198,USA,Desktop,2026-07-03 16:38:00
4355,1301,9,Shape of You,Dua Lipa,rock,159,USA,Desktop,2026-07-07 06:32:00
4356,1257,10,Perfect,Ed Sheeran,Hip Hop,216,UK,Tablet,2026-07-06 06:12:00
4357,1276,6,Perfect,Dua Lipa,Rock,248,USA,Tablet,2026-07-07 22:31:00
4358,1170,3,Thunder,Justin Bieber,rock,183,USA,Desktop,2026-07-05 04:30:00
4359,1112,3,Levitating,Imagine Dragons,Pop,248,USA,Tablet,2026-07-05 00:40:00
4360,1190,3,Stay,The Weeknd,Rock,159,USA,Mobile,2026-07-05 17:42:00
4361,1344,4,Stay,The Weeknd,,300,Canada,Mobile,2026-07-06 21:24:00
4362,1253,1,Shape of You,Imagine Dragons,POP,220,Australia,Mobile,2026-07-02 03:10:00
4363,1139,3,Thunder,Justin Bieber,rock,265,Australia,Tablet,2026-07-06 19:27:00
4364,1438,10,Senorita,Imagine Dragons,Hip Hop,188,Canada,Tablet,2026-07-07 16:30:00
4365,1467,6,Peaches,Ed Sheeran,Pop,290,Australia,Mobile,2026-07-04 02:02:00
4366,1189,2,Stay,Imagine Dragons,Hip Hop,187,Canada,Desktop,2026-07-05 07:17:00
4367,1108,5,Perfect,Justin Bieber,POP,266,Australia,Desktop,2026-07-04 00:34:00
4368,1237,3,Bad Habits,Dua Lipa,Pop,187,UK,Mobile,2026-07-05 19:35:00
4369,1229,4,Senorita,Imagine Dragons,rock,245,UK,Tablet,2026-07-06 17:07:00
4370,1237,4,Blinding Lights,Imagine Dragons,Rock,280,UK,Desktop,2026-07-06 14:12:00
4371,1473,10,Thunder,The Weeknd,Rock,196,USA,Tablet,2026-07-07 01:17:00
4372,1028,6,Shape of You,The Weeknd,POP,211,Canada,Mobile,2026-07-07 13:28:00
4373,1438,9,Stay,Dua Lipa,Rock,204,USA,Desktop,2026-07-06 23:29:00
4374,1367,7,Thunder,Ed Sheeran,Pop,244,USA,Mobile,2026-07-02 15:41:00
4375,1026,2,Stay,The Weeknd,,197,Australia,Mobile,2026-07-06 02:28:00
4376,1078,3,Peaches,Justin Bieber,POP,244,UK,Mobile,2026-07-02 15:06:00
4377,1337,2,Perfect,Imagine Dragons,,289,Canada,Tablet,2026-07-07 18:22:00
4378,1144,6,Levitating,The Weeknd,Rock,285,UK,Tablet,2026-07-02 14:21:00
4379,1027,1,Senorita,Ed Sheeran,POP,233,UK,Desktop,2026-07-06 21:16:00
4380,1226,4,Levitating,Dua Lipa,rock,245,UK,Desktop,2026-07-05 01:18:00
4381,1488,7,Peaches,Ed Sheeran,Hip Hop,189,USA,Mobile,2026-07-06 19:35:00
4382,1318,2,Perfect,The Weeknd,,293,Australia,Mobile,2026-07-04 15:26:00
4383,1353,10,Thunder,The Weeknd,Hip Hop,292,Canada,Desktop,2026-07-07 09:17:00
4384,1100,4,Perfect,Ed Sheeran,Rock,295,Canada,Tablet,2026-07-02 14:52:00
4385,1203,6,Perfect,The Weeknd,Pop,188,Canada,Tablet,2026-07-02 01:08:00
4386,1040,9,Bad Habits,Ed Sheeran,,225,India,Mobile,2026-07-06 21:28:00
4387,1291,7,Peaches,Justin Bieber,Rock,180,UK,Desktop,2026-07-02 14:23:00
4388,1077,7,Believer,Imagine Dragons,Hip Hop,230,Canada,Tablet,2026-07-01 03:39:00
4389,1166,9,Levitating,Justin Bieber,Pop,297,India,Desktop,2026-07-02 23:44:00
4390,1428,1,Perfect,Justin Bieber,Rock,205,Australia,Desktop,2026-07-01 09:55:00
4391,1292,7,Perfect,Imagine Dragons,Pop,179,India,Desktop,2026-07-02 19:35:00
4392,1091,7,Thunder,Justin Bieber,POP,152,Australia,Tablet,2026-07-06 03:54:00
4393,1068,8,Levitating,Justin Bieber,POP,297,Canada,Desktop,2026-07-03 20:52:00
4394,1205,5,Peaches,Ed Sheeran,Pop,199,Canada,Tablet,2026-07-05 11:14:00
4395,1483,4,Stay,The Weeknd,Pop,281,UK,Mobile,2026-07-05 15:51:00
4396,1015,2,Stay,Dua Lipa,Hip Hop,269,India,Desktop,2026-07-03 18:20:00
4397,1236,3,Shape of You,Ed Sheeran,rock,228,Australia,Desktop,2026-07-07 22:55:00
4398,1039,5,Shape of You,Justin Bieber,,198,India,Desktop,2026-07-04 17:48:00
4399,1223,5,Shape of You,Imagine Dragons,Hip Hop,246,USA,Desktop,2026-07-05 09:40:00
4400,1127,6,Senorita,Imagine Dragons,POP,290,India,Tablet,2026-07-03 04:52:00
4401,1093,4,Bad Habits,Dua Lipa,Pop,172,India,Mobile,2026-07-03 22:05:00
4402,1208,10,Believer,The Weeknd,Pop,202,Canada,Mobile,2026-07-05 08:56:00
4403,1230,10,Senorita,Imagine Dragons,Rock,232,Canada,Mobile,2026-07-02 07:13:00
4404,1406,2,Levitating,The Weeknd,Rock,203,India,Desktop,2026-07-07 07:33:00
4405,1231,8,Perfect,The Weeknd,,239,UK,Tablet,2026-07-05 04:56:00
4406,1465,7,Blinding Lights,Justin Bieber,,168,USA,Tablet,2026-07-07 22:40:00
4407,1247,9,Believer,Imagine Dragons,,155,Australia,Mobile,2026-07-07 16:42:00
4408,1494,2,Levitating,Justin Bieber,,218,USA,Tablet,2026-07-04 19:36:00
4409,1064,5,Perfect,The Weeknd,POP,158,Australia,Mobile,2026-07-03 19:44:00
4410,1146,9,Believer,Dua Lipa,POP,237,India,Mobile,2026-07-05 21:49:00
4411,1307,10,Perfect,Dua Lipa,Hip Hop,248,Australia,Tablet,2026-07-03 09:16:00
4412,1238,10,Senorita,Imagine Dragons,rock,248,USA,Mobile,2026-07-01 06:17:00
4413,1473,8,Thunder,Imagine Dragons,Rock,166,India,Tablet,2026-07-06 03:02:00
4414,1452,6,Peaches,Imagine Dragons,rock,226,UK,Mobile,2026-07-07 09:46:00
4415,1297,8,Levitating,Justin Bieber,Pop,184,India,Mobile,2026-07-02 11:04:00
4416,1260,4,Senorita,Imagine Dragons,Hip Hop,163,USA,Mobile,2026-07-04 05:00:00
4417,1248,8,Blinding Lights,Dua Lipa,rock,153,USA,Mobile,2026-07-06 09:35:00
4418,1110,3,Perfect,Dua Lipa,rock,294,USA,Mobile,2026-07-03 02:07:00
4419,1040,7,Blinding Lights,Imagine Dragons,POP,209,India,Desktop,2026-07-02 16:50:00
4420,1408,10,Shape of You,Dua Lipa,Pop,260,UK,Mobile,2026-07-05 12:03:00
4421,1487,3,Blinding Lights,Imagine Dragons,POP,158,USA,Desktop,2026-07-06 16:43:00
4422,1113,2,Shape of You,Imagine Dragons,rock,233,Australia,Tablet,2026-07-01 22:34:00
4423,1360,2,Senorita,Dua Lipa,Rock,198,India,Mobile,2026-07-04 18:57:00
4424,1326,3,Bad Habits,Dua Lipa,rock,164,USA,Mobile,2026-07-01 17:49:00
4425,1324,4,Stay,The Weeknd,Rock,288,USA,Mobile,2026-07-05 13:37:00
4426,1076,3,Thunder,The Weeknd,Hip Hop,224,Canada,Tablet,2026-07-01 19:59:00
4427,1365,4,Shape of You,Ed Sheeran,rock,299,India,Tablet,2026-07-02 11:54:00
4428,1095,7,Senorita,Imagine Dragons,Hip Hop,168,India,Mobile,2026-07-05 22:00:00
4429,1471,5,Senorita,Justin Bieber,POP,192,USA,Desktop,2026-07-05 10:30:00
4430,1078,3,Perfect,Justin Bieber,Pop,284,USA,Desktop,2026-07-07 09:19:00
4431,1102,7,Senorita,Imagine Dragons,Rock,181,USA,Desktop,2026-07-05 21:00:00
4432,1427,9,Peaches,Dua Lipa,POP,253,Australia,Desktop,2026-07-06 17:54:00
4433,1236,5,Perfect,The Weeknd,Pop,255,UK,Mobile,2026-07-03 20:34:00
4434,1043,4,Shape of You,Ed Sheeran,POP,270,USA,Mobile,2026-07-02 00:49:00
4435,1193,5,Believer,The Weeknd,POP,261,Australia,Tablet,2026-07-06 14:22:00
4436,1103,3,Senorita,Justin Bieber,Hip Hop,201,Canada,Desktop,2026-07-05 14:00:00
4437,1285,5,Senorita,Dua Lipa,POP,240,USA,Mobile,2026-07-04 01:30:00
4438,1333,5,Senorita,The Weeknd,Rock,221,Canada,Tablet,2026-07-04 14:38:00
4439,1449,6,Levitating,The Weeknd,Pop,232,India,Mobile,2026-07-01 23:47:00
4440,1358,1,Thunder,Imagine Dragons,POP,270,Australia,Desktop,2026-07-02 20:22:00
4441,1038,1,Senorita,Imagine Dragons,Pop,168,USA,Mobile,2026-07-03 09:41:00
4442,1034,1,Stay,Dua Lipa,rock,218,USA,Tablet,2026-07-01 23:04:00
4443,1086,8,Levitating,Dua Lipa,,293,India,Tablet,2026-07-02 02:30:00
4444,1249,5,Senorita,Ed Sheeran,Pop,281,India,Mobile,2026-07-03 15:21:00
4445,1404,6,Levitating,The Weeknd,rock,161,UK,Desktop,2026-07-03 13:44:00
4446,1106,8,Senorita,Justin Bieber,Pop,264,Canada,Desktop,2026-07-05 21:55:00
4447,1497,5,Shape of You,Dua Lipa,Pop,274,Australia,Desktop,2026-07-04 12:33:00
4448,1105,8,Believer,Dua Lipa,Hip Hop,161,Canada,Desktop,2026-07-03 12:05:00
4449,1304,4,Perfect,Ed Sheeran,POP,176,India,Desktop,2026-07-07 17:56:00
4450,1360,9,Peaches,The Weeknd,,243,Canada,Tablet,2026-07-04 16:45:00
4451,1118,9,Peaches,Dua Lipa,Pop,284,Canada,Mobile,2026-07-02 15:59:00
4452,1150,2,Bad Habits,Dua Lipa,Hip Hop,222,Canada,Mobile,2026-07-01 13:06:00
4453,1329,10,Shape of You,Ed Sheeran,rock,150,India,Mobile,2026-07-04 07:47:00
4454,1114,1,Senorita,The Weeknd,Pop,158,India,Desktop,2026-07-02 09:54:00
4455,1191,8,Shape of You,The Weeknd,POP,196,Canada,Mobile,2026-07-03 19:27:00
4456,1377,7,Perfect,Dua Lipa,rock,297,India,Desktop,2026-07-07 15:12:00
4457,1499,10,Perfect,Dua Lipa,Rock,174,Australia,Tablet,2026-07-01 04:31:00
4458,1276,3,Stay,Ed Sheeran,Rock,239,India,Mobile,2026-07-02 09:43:00
4459,1488,9,Shape of You,Dua Lipa,,190,Canada,Desktop,2026-07-04 03:21:00
4460,1477,9,Senorita,Ed Sheeran,POP,261,USA,Desktop,2026-07-07 14:28:00
4461,1370,10,Believer,Justin Bieber,Hip Hop,156,India,Mobile,2026-07-06 12:55:00
4462,1092,7,Levitating,The Weeknd,,218,India,Mobile,2026-07-05 13:20:00
4463,1262,7,Stay,Dua Lipa,Pop,290,UK,Tablet,2026-07-03 03:01:00
4464,1459,1,Shape of You,The Weeknd,Rock,167,USA,Mobile,2026-07-04 02:52:00
4465,1297,8,Perfect,Ed Sheeran,Rock,184,Australia,Desktop,2026-07-03 20:38:00
4466,1385,5,Senorita,Ed Sheeran,Rock,268,Australia,Tablet,2026-07-02 05:03:00
4467,1183,3,Peaches,Ed Sheeran,Pop,274,India,Tablet,2026-07-04 19:00:00
4468,1311,7,Blinding Lights,The Weeknd,rock,271,USA,Desktop,2026-07-06 20:29:00
4469,1486,5,Stay,Imagine Dragons,Pop,176,UK,Desktop,2026-07-01 16:58:00
4470,1462,7,Shape of You,Ed Sheeran,POP,229,Canada,Tablet,2026-07-06 18:15:00
4471,1264,2,Blinding Lights,Justin Bieber,rock,180,Canada,Desktop,2026-07-02 04:55:00
4472,1049,5,Thunder,Justin Bieber,Pop,210,Canada,Desktop,2026-07-03 02:44:00
4473,1497,8,Shape of You,Justin Bieber,Pop,165,UK,Mobile,2026-07-05 00:38:00
4474,1373,1,Senorita,The Weeknd,,170,Australia,Tablet,2026-07-06 03:07:00
4475,1177,8,Bad Habits,The Weeknd,,167,Australia,Mobile,2026-07-02 11:56:00
4476,1189,2,Levitating,Imagine Dragons,Pop,242,Australia,Desktop,2026-07-06 01:31:00
4477,1369,1,Senorita,The Weeknd,Hip Hop,261,India,Mobile,2026-07-07 04:12:00
4478,1005,4,Peaches,Dua Lipa,Hip Hop,290,UK,Tablet,2026-07-03 13:47:00
4479,1229,2,Peaches,The Weeknd,Rock,227,Canada,Tablet,2026-07-01 19:05:00
4480,1417,7,Shape of You,Dua Lipa,POP,292,India,Tablet,2026-07-01 19:58:00
4481,1408,10,Blinding Lights,Dua Lipa,Hip Hop,225,India,Tablet,2026-07-07 14:02:00
4482,1425,7,Levitating,Imagine Dragons,,238,Australia,Tablet,2026-07-07 16:59:00
4483,1232,6,Stay,Imagine Dragons,rock,276,India,Tablet,2026-07-03 14:05:00
4484,1358,8,Bad Habits,Ed Sheeran,Hip Hop,174,UK,Mobile,2026-07-01 15:22:00
4485,1460,8,Shape of You,Dua Lipa,POP,225,India,Mobile,2026-07-02 05:17:00
4486,1296,5,Blinding Lights,Dua Lipa,rock,202,Canada,Desktop,2026-07-02 02:45:00
4487,1308,1,Thunder,Justin Bieber,rock,234,Australia,Tablet,2026-07-03 08:08:00
4488,1358,5,Levitating,Justin Bieber,,230,USA,Mobile,2026-07-07 07:32:00
4489,1248,1,Peaches,The Weeknd,Pop,235,Canada,Desktop,2026-07-05 19:24:00
4490,1302,1,Thunder,Dua Lipa,Pop,295,Canada,Tablet,2026-07-05 14:33:00
4491,1343,10,Levitating,The Weeknd,Rock,216,UK,Mobile,2026-07-05 02:51:00
4492,1472,9,Bad Habits,Dua Lipa,Rock,218,Canada,Mobile,2026-07-01 05:12:00
4493,1397,3,Levitating,The Weeknd,Pop,151,UK,Mobile,2026-07-04 05:20:00
4494,1023,10,Believer,Ed Sheeran,POP,195,UK,Tablet,2026-07-03 15:12:00
4495,1456,6,Levitating,Ed Sheeran,,163,India,Desktop,2026-07-06 19:33:00
4496,1166,7,Bad Habits,Justin Bieber,POP,167,Australia,Desktop,2026-07-06 10:31:00
4497,1218,8,Shape of You,Justin Bieber,rock,281,Australia,Desktop,2026-07-07 10:46:00
4498,1381,2,Believer,Imagine Dragons,,169,Australia,Mobile,2026-07-04 22:27:00
4499,1159,3,Bad Habits,Justin Bieber,POP,253,USA,Mobile,2026-07-05 15:50:00
4500,1459,1,Levitating,Ed Sheeran,rock,189,Australia,Desktop,2026-07-01 04:38:00
4501,1449,1,Blinding Lights,Ed Sheeran,Hip Hop,219,Canada,Tablet,2026-07-03 02:01:00
4502,1094,3,Shape of You,The Weeknd,,212,UK,Tablet,2026-07-03 00:46:00
4503,1147,6,Shape of You,Imagine Dragons,POP,262,Australia,Tablet,2026-07-02 16:46:00
4504,1377,2,Shape of You,Ed Sheeran,Pop,150,India,Tablet,2026-07-04 16:20:00
4505,1313,9,Shape of You,Justin Bieber,rock,260,USA,Desktop,2026-07-05 12:54:00
4506,1434,8,Blinding Lights,Imagine Dragons,rock,166,India,Desktop,2026-07-05 04:14:00
4507,1445,1,Blinding Lights,Ed Sheeran,Hip Hop,169,USA,Tablet,2026-07-06 14:53:00
4508,1258,10,Stay,Imagine Dragons,rock,153,USA,Mobile,2026-07-06 03:41:00
4509,1461,5,Senorita,The Weeknd,Rock,153,UK,Desktop,2026-07-02 11:26:00
4510,1430,6,Believer,Justin Bieber,POP,191,UK,Mobile,2026-07-01 09:42:00
4511,1196,3,Believer,Dua Lipa,Pop,256,Australia,Desktop,2026-07-06 07:05:00
4512,1291,4,Levitating,Dua Lipa,,181,Australia,Mobile,2026-07-06 17:13:00
4513,1256,7,Believer,Imagine Dragons,,228,Australia,Tablet,2026-07-02 18:50:00
4514,1074,2,Bad Habits,Dua Lipa,Rock,240,Australia,Mobile,2026-07-06 22:35:00
4515,1330,8,Thunder,Justin Bieber,Hip Hop,285,USA,Desktop,2026-07-04 11:44:00
4516,1101,8,Peaches,Imagine Dragons,POP,179,USA,Mobile,2026-07-03 12:18:00
4517,1032,5,Peaches,Imagine Dragons,rock,169,Canada,Mobile,2026-07-02 14:32:00
4518,1031,2,Bad Habits,Ed Sheeran,Rock,244,Canada,Mobile,2026-07-04 12:56:00
4519,1497,5,Senorita,Dua Lipa,,295,India,Mobile,2026-07-03 23:28:00
4520,1206,6,Thunder,Ed Sheeran,Hip Hop,238,UK,Mobile,2026-07-03 01:37:00
4521,1202,9,Shape of You,Dua Lipa,rock,181,India,Mobile,2026-07-04 02:03:00
4522,1405,3,Perfect,Dua Lipa,POP,271,UK,Desktop,2026-07-07 01:21:00
4523,1077,9,Perfect,The Weeknd,Pop,297,USA,Tablet,2026-07-02 02:32:00
4524,1017,5,Believer,Dua Lipa,Pop,159,Canada,Tablet,2026-07-04 21:38:00
4525,1475,10,Peaches,Justin Bieber,Pop,189,USA,Mobile,2026-07-01 12:30:00
4526,1308,6,Peaches,The Weeknd,POP,181,USA,Tablet,2026-07-01 14:58:00
4527,1274,5,Blinding Lights,Ed Sheeran,Pop,165,Canada,Tablet,2026-07-07 21:05:00
4528,1264,4,Thunder,Justin Bieber,Hip Hop,204,Canada,Tablet,2026-07-05 16:41:00
4529,1105,1,Levitating,Dua Lipa,POP,216,UK,Desktop,2026-07-07 19:42:00
4530,1401,4,Thunder,Justin Bieber,,264,UK,Desktop,2026-07-04 14:24:00
4531,1015,2,Believer,Dua Lipa,Pop,174,USA,Desktop,2026-07-07 03:38:00
4532,1254,8,Stay,Justin Bieber,Hip Hop,166,Canada,Mobile,2026-07-05 14:57:00
4533,1174,4,Believer,Ed Sheeran,,241,India,Mobile,2026-07-02 08:02:00
4534,1351,8,Levitating,Justin Bieber,Pop,267,UK,Tablet,2026-07-04 00:11:00
4535,1328,10,Thunder,Justin Bieber,Pop,173,Australia,Desktop,2026-07-05 04:36:00
4536,1251,6,Perfect,Imagine Dragons,POP,163,Canada,Tablet,2026-07-07 05:31:00
4537,1003,2,Stay,Dua Lipa,rock,283,UK,Desktop,2026-07-07 17:50:00
4538,1386,2,Peaches,The Weeknd,Hip Hop,226,India,Desktop,2026-07-04 00:45:00
4539,1387,5,Believer,Justin Bieber,Rock,185,Canada,Desktop,2026-07-03 22:10:00
4540,1233,4,Senorita,Justin Bieber,,251,UK,Mobile,2026-07-01 17:27:00
4541,1478,7,Stay,The Weeknd,Hip Hop,261,Canada,Mobile,2026-07-06 19:05:00
4542,1454,1,Bad Habits,Ed Sheeran,Pop,199,UK,Mobile,2026-07-06 07:27:00
4543,1104,4,Perfect,Imagine Dragons,Pop,227,USA,Desktop,2026-07-06 10:27:00
4544,1235,2,Believer,Justin Bieber,,209,India,Tablet,2026-07-04 12:48:00
4545,1037,6,Shape of You,Imagine Dragons,Hip Hop,246,India,Desktop,2026-07-07 10:30:00
4546,1158,7,Thunder,Ed Sheeran,,249,India,Mobile,2026-07-04 06:57:00
4547,1143,7,Senorita,Ed Sheeran,Hip Hop,204,UK,Desktop,2026-07-06 09:40:00
4548,1161,5,Perfect,Ed Sheeran,POP,269,Australia,Desktop,2026-07-02 12:37:00
4549,1059,2,Peaches,Imagine Dragons,POP,271,UK,Desktop,2026-07-04 16:49:00
4550,1212,4,Believer,Imagine Dragons,POP,181,UK,Desktop,2026-07-04 06:59:00
4551,1351,10,Peaches,Justin Bieber,rock,232,UK,Mobile,2026-07-01 07:38:00
4552,1152,4,Peaches,Dua Lipa,Rock,299,India,Mobile,2026-07-07 13:34:00
4553,1192,8,Thunder,Imagine Dragons,Rock,189,Australia,Tablet,2026-07-02 06:39:00
4554,1091,8,Senorita,Justin Bieber,rock,274,India,Mobile,2026-07-05 15:40:00
4555,1339,7,Levitating,The Weeknd,Hip Hop,164,USA,Desktop,2026-07-07 12:00:00
4556,1045,3,Thunder,Imagine Dragons,,184,Australia,Tablet,2026-07-04 21:00:00
4557,1201,6,Perfect,The Weeknd,rock,230,UK,Mobile,2026-07-07 08:35:00
4558,1091,2,Thunder,Dua Lipa,Hip Hop,167,UK,Tablet,2026-07-02 22:12:00
4559,1395,2,Shape of You,Justin Bieber,Pop,219,USA,Desktop,2026-07-04 14:54:00
4560,1134,1,Blinding Lights,Dua Lipa,Hip Hop,231,USA,Desktop,2026-07-06 13:04:00
4561,1415,3,Perfect,Dua Lipa,Rock,228,India,Tablet,2026-07-04 22:42:00
